"placette";"periode";"massif";"xLamb2";"yLamb2";"annee";"alt";"VIpH";"VICN";"Abies_alba";"Carpinus_betulus";"Larix_decidua";"Quercus_robur";"Vaccinium_myrtillus";"mt1";"mt7";"mt13";"bh7"
"SIs24";"new";"alpes";865250;1996450;1994;1250;6.263609715;15.18287088;1;0;0;0;0;0.75;18.1;9.15;-77.09433
"SIs25";"new";"alpes";855890;1982300;1990;1200;6.29476329;17.03573423;1;0;0;0;0;-1.4;15.95;6.65;-52.38274
"SIs26";"new";"alpes";857730;1981000;1991;1210;5.827599536;20.57982219;1;0;0;0;1;-0.95;16.4;7.15;-66.03887
"SIs27";"new";"alpes";866980;1978860;1990;1270;6.197452781;16.19459366;1;0;0;0;0;0.4;17.75;8.8;-67.09902
"SIs28";"new";"alpes";863020;1976580;1991;1290;5.971873255;14.15607449;1;0;0;0;0;-1;16.3;7.15;-62.73616
"SIs29";"new";"alpes";884810;1982700;1990;1330;5.86564401;14.49457815;1;0;0;0;0;-0.35;16.75;7.95;-73.57384
"SIs30";"new";"alpes";877500;2004800;1994;1540;5.561507538;17.4258794;1;0;0;0;0;-1.9;15.95;6.85;-47.8214
"SIs31";"new";"alpes";854380;1987040;1991;1470;6.690299323;11.68174204;0;0;0;0;0;-1.45;15.85;6.6;-69.37326
"SIs32";"new";"alpes";880110;1982600;1990;1470;5.342964824;14.5936827;1;0;0;0;0;-1.05;15.9;7.05;-58.32656
"SIs33";"new";"alpes";886710;1986620;1990;1190;5.542713568;18.26018984;1;0;0;0;1;-0.75;16;7.2;-78.51472
"SIs34";"new";"alpes";886780;1986300;1990;1300;5.391215336;15.05547739;1;0;0;0;1;-0.5;16.4;7.65;-78.51472
"SIs35";"new";"alpes";869150;1998900;1994;1410;4.590452261;21.21628978;1;0;0;0;1;0.25;17.55;8.6;-69.84575
"SIs36";"new";"alpes";854850;1992300;1994;1350;5.625628141;17.17378559;1;0;0;0;1;-1.5;15.75;6.6;-52.74815
"SIs37";"new";"alpes";880730;1982830;1990;1620;4.983369227;22.89391401;1;0;0;0;1;-0.55;16.5;7.7;-58.32656
"SIs38";"new";"alpes";854520;1988220;1991;1510;5.408668342;23.89748744;1;0;0;0;1;-1.15;16.15;6.95;-52.29858
"SIs39";"new";"alpes";867040;1978150;1990;1440;5.537975592;12.19268216;1;0;0;0;0;-0.05;17.2;8.2;-67.09902
"SIs40";"new";"alpes";854660;1988310;1991;1470;5.753335644;12.57487437;1;0;0;0;0;-1.15;16.15;6.95;-52.29858
"SIs41";"new";"alpes";865300;1976070;1991;1250;6.27431274;7.648241206;0;0;0;0;0;-1.15;16.05;6.95;-58.58638
"SIs42";"new";"alpes";885000;1982590;1990;1470;5.897646125;13.08626466;1;0;0;0;0;-0.35;16.75;7.95;-70.15829
"SIs43";"new";"alpes";877500;2003700;1994;1500;5.500779761;13.32450715;1;0;0;0;0;-1.85;15.9;6.85;-64.16479
"Scl001";"old";"jura";881487;2166002;1976;1210;5.623953099;13.56730079;0;0;0;0;1;-3;12.95;4.75;27.56626
"Scl002";"old";"jura";885261;2164287;1976;1310;5.875951184;17.17018425;1;0;0;0;1;-2.95;12.65;4.55;15.28352
"Scl004";"old";"jura";882127;2165475;1976;1340;5.498817617;18.0201005;1;0;0;0;1;-3.1;12.65;4.55;25.93047
"Scl005";"old";"jura";882261;2164258;1976;1280;5.449231451;17.8040201;1;0;0;0;1;-3.05;12.75;4.55;28.38711
"Scl009";"old";"jura";885685;2165086;1976;1350;5.54895445;19.85678392;0;0;0;0;1;-3.1;12.4;4.4;20.05343
"Scl011";"old";"jura";886312;2163224;1976;1260;5.436412833;21.09924623;0;0;0;0;1;-2.9;12.6;4.55;16.31982
"Scl012";"old";"jura";887051;2162258;1976;1400;5.643511676;17.11852365;1;0;0;0;1;-2.8;12.7;4.65;8.301491
"Scl013";"old";"jura";881661;2157331;1976;1350;5.429569724;18.39624046;1;0;0;0;1;-2.25;13.75;5.45;15.84196
"Scl014";"old";"jura";885859;2161423;1976;1290;5.78961474;20.25570158;1;0;0;0;1;-2.8;12.75;4.7;10.67951
"Scl015";"old";"jura";880267;2154150;1976;1400;5.897758021;19.60469012;1;0;0;0;1;-2.3;13.7;5.35;13.24905
"Scl016";"old";"jura";887178;2159593;1976;1320;5.846733668;18.13645149;0;0;0;0;1;-2.4;13.25;5.15;-17.72544
"Scl017";"old";"jura";881923;2156675;1976;1450;6.070910106;21.23969849;0;0;0;0;1;-2.25;13.75;5.45;11.32404
"Scl018";"old";"jura";887994;2161858;1976;1350;5.549091612;21.73275468;1;0;0;0;1;-2.55;12.95;4.95;-4.609512
"Scl019";"old";"jura";884371;2158682;1976;1380;5.948841429;20.00664613;1;0;0;0;1;-2.4;13.5;5.25;-9.940811
"Scl020";"old";"jura";885241;2159835;1976;1450;6.061116393;18.70210427;1;0;0;0;1;-2.6;13.15;5;-6.35994
"Scl021";"old";"jura";887702;2158283;1976;1120;6.086973328;15.53085427;1;0;0;0;0;-1.25;15.25;6.8;-30.67659
"Scl022";"old";"jura";876896;2163787;1976;1140;6.317504188;13.75810085;1;0;0;0;0;-2.35;14.05;5.65;22.46642
"Scl023";"old";"jura";867004;2147319;1976;1030;6.020751908;15.53517588;1;0;0;0;1;-1.2;15.5;6.95;-2.134666
"Scl024";"old";"jura";867310;2164801;1976;840;5.89758794;15.6;1;0;0;0;0;-0.4;16.75;8.15;-9.572006
"Scl025";"old";"jura";870988;2154840;1976;1010;6.138190955;14.60332915;1;0;0;0;0;-1.05;15.95;7.3;11.21087
"Scl026";"old";"jura";875873;2165965;1976;890;5.843772434;18.4922762;1;0;0;0;1;-2;14.75;6.2;16.99418
"Scl027";"old";"jura";875802;2147269;1976;880;5.858426749;15.78726968;1;0;0;0;1;-1.8;14.4;6.05;4.550194
"Scl028";"old";"jura";877168;2166247;1976;1030;5.879490043;13.76497874;1;0;0;0;1;-2.25;14.3;5.85;20.98401
"Scl029";"old";"jura";876041;2162301;1976;1040;5.893068283;12.027047;1;0;0;0;0;-2.05;14.55;6;23.99786
"Scl030";"old";"jura";878115;2165734;1976;1100;5.90201005;17.03031285;1;0;0;0;1;-2.45;13.9;5.55;25.53918
"Scl031";"old";"jura";873308;2152942;1976;1200;5.809384762;15.90251256;1;0;0;0;1;-1.8;14.5;6.15;16.20395
"Scl032";"old";"jura";873931;2156196;1976;1100;6.113902848;16.38207165;1;0;0;0;1;-1.5;15.2;6.7;24.32431
"Scl033";"old";"jura";878704;2156303;1976;1280;5.843278894;19.11540461;1;0;0;0;1;-2.25;13.9;5.5;11.6722
"Scl034";"old";"jura";875608;2156607;1976;1190;5.926660329;15.59442373;1;0;0;0;1;-1.95;14.5;6;17.91618
"Scl035";"old";"jura";877160;2153006;1976;1180;5.693065327;15.89687568;1;0;0;0;1;-1.85;14.55;6.15;1.98391
"Scl036";"old";"jura";881731;2160783;1976;1200;5.853643216;16.1343079;1;0;0;0;1;-2.75;13.15;4.9;15.89592
"Scl037";"old";"jura";874436;2151880;1976;1280;5.631346387;17.02911107;1;0;0;0;1;-1.9;14.35;6;14.44676
"Scl038";"old";"jura";872638;2154135;1976;1160;5.536080402;19.85246231;1;0;0;0;1;-1.7;14.75;6.3;12.68517
"Scl039";"old";"jura";870648;2153823;1976;1060;5.625628141;17.92406477;1;0;0;0;1;-1.3;15.6;7;6.480965
"Scl040";"old";"jura";882079;2161579;1976;1290;5.702225413;17.01827318;1;0;0;0;1;-2.85;12.95;4.75;12.6645
"Scl041";"old";"jura";878734;2163982;1976;1160;5.706867672;16.54238937;1;0;0;0;1;-2.7;13.45;5.1;29.94376
"Scl042";"old";"jura";873131;2155159;1976;1100;5.624604504;14.42153073;1;0;0;0;0;-1.45;15.25;6.7;15.84059
"Scl043";"old";"jura";875505;2155489;1976;1210;5.860971524;17.65764305;1;0;0;0;1;-1.95;14.4;5.95;14.00119
"Scl044";"old";"jura";877351;2158912;1976;1120;5.835528996;16.27181361;1;0;0;0;1;-2.2;14.2;5.75;22.51477
"Scl045";"old";"jura";872895;2155259;1976;900;6.007956449;14.79690117;1;0;0;0;1;-1.45;15.25;6.7;12.25624
"Scl046";"old";"jura";879605;2160128;1976;1200;5.680091635;16.20781326;1;0;0;0;1;-2.65;13.4;5.05;28.08133
"Scl047";"old";"jura";889109;2162690;1976;1220;5.682439978;18.05495218;1;0;0;0;1;-2.5;13.05;5.05;-8.140198
"Scl048";"old";"jura";883325;2166199;1976;1260;5.872792534;14.87711284;1;0;0;0;1;-3.1;12.65;4.5;25.47359
"Scl049";"old";"jura";881566;2162667;1976;1250;5.832223618;16.55555556;1;0;0;0;1;-2.95;12.8;4.6;26.7649
"Scl050";"old";"jura";885019;2166168;1976;1340;5.646356784;18.68274707;1;0;0;0;1;-3.05;12.6;4.55;21.90922
"Scl051";"old";"jura";875519;2153487;1976;1240;5.836369347;17.2667391;1;0;0;0;1;-1.85;14.55;6.1;12.4725
"Scl053";"old";"jura";884404;2166139;1976;1240;5.340033501;19.20339794;1;0;0;0;0;-3.05;12.6;4.5;25.79664
"Scl054";"old";"jura";880643;2165963;1976;1270;5.718253429;16.32232592;1;0;0;0;1;-3;12.95;4.75;27.53221
"Scl055";"old";"jura";881129;2165429;1976;1210;5.556113903;15.30863997;1;0;0;0;1;-3.05;12.85;4.65;26.32705
"Scl056";"old";"jura";890405;2159748;1976;880;6.358516722;13.11731069;1;0;0;0;0;-1.1;15.35;6.95;-37.7099
"Scl057";"old";"jura";869115;2163991;1976;870;6.430820771;12.03930366;0;0;0;0;0;-0.35;17;8.3;-3.062813
"Scl058";"old";"jura";868387;2163068;1976;660;6.53689878;14.1624298;0;0;0;0;0;-0.25;17.15;8.45;-5.155174
"Scl059";"old";"jura";865323;2164491;1976;850;6.141909548;11.70875209;1;1;0;0;0;-0.2;16.95;8.3;-9.920929
"Scl060";"old";"jura";863106;2164171;1976;880;6.639028476;12.82586007;1;1;0;0;0;-0.2;16.7;8.2;-9.556374
"Scl061";"old";"jura";874561;2162679;1976;950;6.22278057;12.71262563;1;0;0;0;1;-1.8;15.1;6.5;10.1649
"Scl062";"old";"jura";880648;2147603;1976;850;6.341708543;16.62539973;1;0;0;0;0;-1;15.8;7.15;-31.71259
"Scl063";"old";"jura";872265;2165801;1976;950;6.23041679;15.98084171;0;0;0;0;1;-0.9;16.35;7.7;1.919647
"Scl064";"old";"jura";876359;2165431;1976;950;5.934254606;14.52555883;1;0;0;0;1;-2.05;14.6;6.1;22.13894
"Scl065";"old";"jura";869931;2154347;1976;1000;6.351758794;13.32035176;0;0;0;0;0;-1;15.95;7.35;7.314407
"Scl066";"old";"jura";884435;2155680;1976;720;6.35059915;14.66254349;1;0;0;0;0;-1.8;14.55;6.15;-13.55911
"Scl067";"old";"jura";866372;2156415;1976;700;6.521430683;15.04581732;1;0;0;0;0;0.15;17.85;8.95;-7.383812
"Scl068";"old";"jura";869650;2155448;1976;950;6.358458961;10.95697236;0;1;0;0;0;-0.85;16.2;7.55;0.5933914
"Scl069";"old";"jura";867869;2153922;1976;930;6.31053706;13.54993719;0;0;0;0;0;-0.55;16.65;7.9;-10.37099
"Scl070";"old";"jura";865841;2152720;1976;660;6.412329505;14.21068304;0;0;0;0;0;-0.35;17.05;8.25;-9.480606
"Scl071";"old";"jura";867855;2157704;1976;660;7.044091425;14.80770519;0;1;0;0;0;0.1;17.95;9;-7.952942
"Scl072";"old";"jura";866584;2155089;1976;850;6.635285804;10.99400227;0;1;0;0;0;-0.2;17.3;8.5;-9.764
"Scl073";"old";"jura";873211;2158500;1976;650;6.510839914;12.3896626;0;1;0;0;0;-0.8;16.55;7.7;-1.813019
"Scl074";"old";"jura";874060;2156759;1976;600;6.345033993;11.66209837;0;1;0;0;1;-1.35;15.65;7;22.75235
"Scl075";"old";"jura";868733;2158745;1976;600;6.213654479;10.68777219;0;1;0;0;0;0;17.75;8.85;-4.85408
"Scl076";"old";"jura";871787;2159326;1976;550;6.406662944;10.0731435;0;1;0;0;0;-0.4;17.2;8.3;-5.704483
"Scl077";"old";"jura";867855;2157704;1976;650;6.59805607;8.768447501;0;1;0;0;0;0.1;17.95;9;-7.952942
"Scl078";"old";"jura";867663;2162035;1976;650;6.802554439;12.71069634;0;1;0;0;0;-0.05;17.45;8.7;-10.77335
"Scl079";"old";"jura";866282;2165423;1976;760;6.995521084;10.95820009;0;1;0;0;0;-0.35;16.65;8.1;-8.109741
"Scl080";"old";"jura";863782;2153965;1976;560;6.774916248;12.17992741;0;1;0;0;0;0.15;17.9;8.95;-22.93077
"Scl081";"old";"jura";866890;2156883;1976;600;6.960322446;12.0508794;0;1;0;0;0;0.1;17.85;8.95;-7.383812
"Scl082";"old";"jura";864739;2162017;1976;750;6.835330499;12.26072671;0;1;0;0;0;0.05;17.45;8.7;-16.19426
"Scl083";"old";"jura";867202;2162014;1976;520;6.629180385;11.03101715;1;1;0;0;0;0.05;17.55;8.8;-10.77335
"Scl084";"old";"jura";867403;2162691;1976;700;6.828657175;14.4787828;0;1;0;0;0;-0.15;17.25;8.5;-10.77335
"Scl085";"old";"jura";868568;2164189;1976;680;6.649735162;15.56729594;0;1;0;0;1;-0.35;17;8.3;-7.940918
"Scl087";"old";"jura";867679;2165151;1976;700;6.700821179;10.70938023;0;1;0;0;0;-0.4;16.75;8.15;-6.904083
"Scl088";"old";"jura";863491;2162408;1976;750;6.79456104;12.91043453;0;1;0;0;0;-0.05;17.05;8.4;-14.71085
"Scl089";"old";"jura";889902;2157387;1976;760;6.189447236;13.31675042;0;1;0;0;0;-0.3;16.85;8.15;-43.99629
"Scl090";"old";"jura";863488;2157178;1976;450;7.547346106;14.04422111;0;1;0;0;0;0.55;18.4;9.45;-37.1566
"Scl091";"old";"jura";866279;2158525;1976;580;7.386411223;14.50644527;0;1;0;0;0;0.45;18.3;9.4;-21.43819
"Scl092";"old";"jura";865279;2165490;1976;760;7.766929888;16.01055276;0;0;0;0;0;-0.35;16.6;8.05;-8.342834
"Scl093";"old";"jura";866365;2153077;1976;760;7.45159129;15.68180187;0;1;0;0;0;-0.35;17.05;8.25;-14.29153
"Scl172";"old";"jura";867413;2162469;1976;690;7.328140704;23.23689878;0;0;0;0;0;0.05;17.55;8.8;-10.77335
"Scl173";"old";"jura";870181;2157363;1976;660;7.893802345;21.88073702;0;0;0;0;0;-0.4;17.05;8.25;-5.091965
"Scl174";"old";"jura";873405;2157619;1976;760;8.030150754;29.08650395;0;0;0;0;0;-0.8;16.55;7.7;10.3665
"Scl175";"old";"jura";866461;2152636;1976;700;6.608319375;11.77777778;1;1;0;0;0;-0.35;17.05;8.25;-7.851044
"Scl178";"old";"jura";885373;2165183;1976;1350;5.67860134;8.620603015;0;0;0;0;0;-3.05;12.5;4.5;20.05343
"Scl179";"old";"jura";883460;2163312;1976;1390;5.65741206;13.87405779;0;0;0;0;0;-2.95;12.8;4.65;19.9008
"SoB01";"new";"massif central";714748;2113648;1989;230;6.107322326;8.227027997;0;1;0;1;0;0.2;15.05;7;-40.96695
"SoB14";"new";"massif central";703875;2137965;1989;350;5.104899497;17.22453175;0;1;0;1;0;2.95;19.3;10.7;-72.62318
"Som01";"new";"massif central";651558;1852891;1987;700;7.021356784;21.02721943;0;0;0;0;0;3.35;19.5;10.75;-99.04807
"Som02";"old";"massif central";660203;1860978;1983;450;7.807509771;19.47864322;0;0;0;0;0;3.8;19.85;11.15;-98.07545
"Som03";"old";"massif central";658779;1857961;1984;680;7.349560302;18.45226131;0;0;0;0;0;3.15;18.8;10.25;-87.93005
"Som04";"old";"massif central";648643;1853870;1983;850;4.945728643;19.70552764;0;0;0;0;0;2.75;18.4;9.8;-92.15089
"Som05";"old";"massif central";650089;1854882;1983;900;3.994974874;21.85552764;0;0;0;0;0;2.8;18.4;9.85;-99.56181
"Som06";"old";"massif central";649448;1843862;1983;500;5.563442211;21.44651831;0;0;0;0;0;3.5;19.25;10.65;-110.26
"Som07";"old";"massif central";651591;1848886;1983;800;4.992462312;28.47053449;0;0;0;0;1;2.45;17.95;9.45;-91.56752
"Som08";"old";"massif central";650863;1848880;1983;930;5.122613065;21.43417085;0;0;0;0;0;2.15;17.55;9.15;-90.20659
"Som09";"old";"massif central";629840;1834727;1984;900;4.73506421;26.37520938;0;0;0;0;0;3.2;18.2;10.05;-103.9892
"Som10";"old";"massif central";635660;1836760;1983;950;5.398994975;16.96130653;1;0;0;0;0;3.9;19.55;11;-114.6937
"Som11";"old";"massif central";625800;1930819;1983;550;5.155778894;18.96545226;0;0;0;0;0;2.25;18.05;9.8;-74.78407
"Som13";"new";"massif central";651582;1849888;1988;1090;3.490577889;32.01130653;0;0;0;0;0;2.85;18.55;9.95;-89.94295
"Som17";"old";"massif central";645809;1843835;1983;1060;3;26.33919598;1;0;0;0;0;2.95;18.6;10.05;-113.3607
"Som18";"old";"massif central";645060;1846834;1983;1020;4.58919598;27.23953099;1;0;0;0;0;1.75;16.95;8.6;-91.94928
"Som19";"old";"massif central";645067;1845832;1983;1000;4.727386935;24.39447236;1;0;0;0;0;2;17.25;8.85;-94.20107
"Som20";"old";"massif central";631996;1840746;1984;1020;3.290201005;28.3919598;1;0;0;0;0;2.25;17.3;9.1;-88.2851
"Som21";"old";"massif central";629840;1834727;1983;900;4.087102178;21.30452261;1;0;0;0;1;3.2;18.2;10.05;-103.9892
"Som22";"old";"massif central";631268;1840742;1983;980;4.128140704;22.83280037;1;0;0;0;0;2.25;17.25;9.1;-86.8651
"Som23";"old";"massif central";633458;1839752;1983;960;3.742776382;30.20163317;1;0;0;0;0;2.2;17.2;9;-89.22733
"Som25";"old";"massif central";634331;1945873;1983;930;5.554997208;18.57936743;0;0;0;0;0;3.6;19.75;11.35;-82.97935
"Som26";"old";"massif central";629102;1836726;1983;890;3.525125628;23.55175879;0;0;0;0;0;2.45;17.3;9.2;-87.22173
"Som27";"old";"massif central";630030;1946851;1983;850;5.756281407;20.45591594;0;0;0;0;0;3.6;19.75;11.35;-84.48618
"Som28";"old";"massif central";626454;1945834;1983;700;3.475376884;25.04271357;1;0;0;0;0;3.2;19.2;10.85;-77.6967
"Som29";"old";"massif central";625411;1848727;1983;750;4.512203877;18.41624791;1;0;0;0;0;1.55;16.45;8.5;-73.99428
"Som30";"old";"massif central";629047;1848743;1983;900;4.603015075;29.10193826;0;0;0;0;0;1.85;17.05;8.9;-84.8055
"Som31";"old";"massif central";625415;1847726;1983;800;5.095896147;12.92060302;0;0;0;0;0;1.75;16.8;8.75;-78.79996
"Tin27";"old";"alpes";966443;1922838;1975;1955;5.290021536;26.59976352;0;0;0;0;1;-1.25;14.45;5.8;-66.4305
"Tin28";"old";"alpes";961560;1923848;1975;1990;5.28212491;24.70058626;0;0;1;0;1;-2.25;13.4;4.8;-48.45474
"VDG04";"new";"vosges";951500;2398000;1986;800;3.059640307;27.75509125;1;0;0;0;1;-0.4;15.95;7.75;-15.98621
"VDG05";"new";"vosges";936000;2396000;1986;360;4.782663317;16.91568956;1;1;0;0;0;0.35;17.45;8.9;-41.71815
"VDG09";"new";"vosges";938000;2396000;1986;400;3;25.75577889;1;0;0;0;1;0.2;17.3;8.75;-36.87541
"VDG10";"new";"vosges";939000;2396000;1986;400;3.429313233;30.12060302;1;0;0;0;1;0.15;17.2;8.75;-35.13987
"VDG15";"new";"vosges";944000;2396000;1986;540;3.76805078;25.51467866;1;0;0;0;1;0.05;17.05;8.6;-25.52033
"VDG16";"new";"vosges";945000;2396000;1986;650;3.943844221;21.19648241;1;0;0;0;1;-0.05;16.9;8.45;-21.43555
"VDG17";"new";"vosges";947000;2396000;1986;470;3.481694185;22.691553;1;0;0;0;1;-0.15;16.45;8.2;-19.08917
"VDG19";"new";"vosges";949000;2396000;1986;725;3.157192211;22.55778894;1;0;0;0;1;-0.35;16.15;7.9;-12.91911
"VDG25";"new";"vosges";955000;2396000;1986;570;3.466660224;23.9955547;1;0;0;0;1;-0.4;16.05;7.8;-19.1919
"VDG26";"new";"vosges";956000;2396000;1986;610;3.73241206;18.04711055;0;0;0;0;0;-0.2;16.45;8.1;-28.12122
"VDG27";"new";"vosges";957000;2396000;1986;630;4.361641541;18.2361809;0;0;0;0;0;-0.05;16.7;8.35;-36.1571
"VDG30";"new";"vosges";962000;2396000;1986;600;3.801507538;25.51809045;1;0;1;0;1;-0.15;16.65;8.25;-36.27882
"VDG31";"new";"vosges";963000;2396000;1986;560;3.908605528;20.17108269;1;0;0;0;1;-0.4;16.25;7.9;-31.48353
"VDG32";"new";"vosges";964000;2396000;1986;610;3.522493419;22.05;1;0;0;0;0;-0.6;15.8;7.55;-24.72146
"VDG34";"new";"vosges";966000;2396000;1986;830;4.0331419;17.8040201;1;0;0;0;0;-0.9;15.2;7.05;-14.66203
"VDG36";"new";"vosges";968000;2396000;1986;710;3.247117943;23.49413735;1;0;0;0;1;-1;15.15;6.95;-16.70011
"VDG39";"new";"vosges";971000;2396000;1986;570;4.872123777;15.69405853;1;0;0;0;0;-0.65;16.05;7.6;-38.6345
"VDG43";"new";"vosges";920500;2348000;1986;770;3.108578607;24.99641062;1;0;0;0;1;-0.05;17;8.45;-9.129745
"VDG45";"new";"vosges";934600;2346800;1986;750;3.164101759;24.78611809;1;0;0;0;1;-0.5;16.65;8;-3.09594
"VDG46";"new";"vosges";915000;2348000;1986;650;3.715683682;26.41311822;1;0;0;1;1;0.2;17.45;8.8;-25.47249
"VDG47";"new";"vosges";944490;2349000;1986;970;3.034547739;23.94430486;1;0;0;0;1;-0.9;15.35;6.95;18.62852
"VDG49";"new";"vosges";918000;2348000;1986;420;4.674549217;17.47354419;1;0;0;0;0;0.2;17.5;8.85;-16.73254
"VDG51";"new";"vosges";920000;2348000;1986;750;3.027638191;28.97537688;1;0;0;0;1;-0.05;17.1;8.5;-9.129745
"VDG53";"new";"vosges";922000;2348000;1986;640;4.102763819;21.20914919;1;1;0;0;1;-0.05;17.1;8.5;-18.55026
"VDG54";"new";"vosges";923000;2348000;1986;565;4.497644472;17.88505025;1;0;0;1;0;0;17.25;8.6;-20.49746
"VDG55";"new";"vosges";925000;2348000;1986;530;3.676477626;25.00670017;1;0;0;0;1;0;17.5;8.75;-12.26631
"VDG58";"new";"vosges";931000;2348000;1986;875;3.454967143;28.1578727;1;0;0;0;1;-0.4;16.75;8.1;1.123085
"VDG59";"new";"vosges";932000;2348000;1986;910;3.207286432;26.85538805;0;0;0;0;1;-0.5;16.7;8.05;0.1764984
"VDG64";"new";"vosges";939000;2348000;1986;1000;3.936789209;23.54215522;1;0;0;0;1;-0.7;16;7.5;7.802269
"VDG65";"new";"vosges";942000;2348000;1986;970;3.702261307;22.04705345;1;0;0;0;1;-0.9;15.5;7.1;14.04438
"VLV01";"new";"alpes";830770;1889810;1996;610;7.775398733;27.24982053;0;0;0;0;0;2.85;20.65;11.05;-113.1169
"VLV03";"new";"alpes";886624;1905812;1996;830;7.745040994;23.56616415;0;0;0;0;0;2.2;19.75;10.25;-100.71
"VLV04";"new";"alpes";837227;1902025;1996;810;7.871231156;27.01444724;0;0;0;0;0;2;20;10.05;-109.9386
"VLV05";"new";"alpes";884876;1904027;1996;885;7.191437959;23.5694381;0;0;0;0;0;2.3;19.95;10.35;-104.5535
"VLV07";"new";"alpes";835394;1908729;1996;1145;7.92218907;24.32964824;0;0;0;0;0;0.1;17.9;7.9;-105.2456
"VLV08";"new";"alpes";864630;1900613;1996;1060;7.60373295;26.15635872;0;0;0;0;0;1.85;18.85;9.65;-105.5252
"VLV09";"new";"alpes";882593;1904423;1996;1020;7.173366834;22.16320734;1;0;0;0;0;1.85;19.35;9.8;-104.9259
"VLV10";"new";"alpes";885283;1905950;1996;975;6.94202494;24.99769682;0;0;0;0;0;1.3;18.8;9.25;-100.3515
"VLV11";"new";"alpes";850056;1894069;1996;1110;7.224221106;27.78487676;0;0;0;0;0;0.95;18.05;8.55;-99.56342
"VLV12";"new";"alpes";854400;1910645;1996;1290;7.386180905;22.73785595;0;0;0;0;0;0;17.1;7.75;-95.26698
"VLV13";"new";"alpes";862301;1909238;1996;1302;7.417303911;24.12179947;0;0;0;0;0;0.1;16.95;7.75;-90.77795
"VLV14";"new";"alpes";880137;1905749;1996;1315;6.934805607;30.01256281;0;0;0;0;0;0.15;17.35;7.85;-97.84975
"VLV15";"new";"alpes";881639;1905762;1996;1290;5.724089196;16.77763819;1;0;0;0;0;0.5;17.75;8.25;-99.63177
"VLV16";"new";"alpes";877264;1905633;1996;1340;5.072864322;23.26005025;1;0;0;0;0;-0.15;16.9;7.45;-95.17316
"VLV17";"new";"alpes";867787;1904043;1996;890;8.017058979;24.18474727;0;0;0;0;0;1.45;18.6;9.3;-104.1149
"VLV18";"new";"alpes";864811;1900483;1996;1010;7.731066045;26.37520938;0;0;0;0;0;2.05;19.1;9.9;-105.5252
"VLV19";"new";"alpes";882918;1906856;1996;1360;7.288944724;27.04402967;1;0;0;0;0;0.65;18;8.45;-97.76028
"VLV20";"new";"alpes";874464;1904466;1996;1260;6.07160804;28.27311558;1;0;0;0;0;0.75;17.85;8.5;-96.07774
"VLV21";"new";"alpes";887118;1909167;1996;1100;6.828308208;24.65106784;0;0;0;0;0;1.85;19.4;9.95;-95.12433
"VLV22";"new";"alpes";833197;1911489;1996;1520;7.349145729;27.06601188;1;0;0;0;0;-0.3;17.3;7.3;-103.8685
"VLV23";"new";"alpes";879183;1907599;1996;1590;6.145226131;16.54355109;1;0;0;0;0;-0.2;16.95;7.4;-86.64484
"VLV24";"new";"alpes";875418;1907672;1996;1560;6.477605418;21.19956927;1;0;0;0;0;-0.25;16.8;7.35;-89.63081
"VLV25";"new";"alpes";867988;1903983;1996;850;7.569514238;21.49645285;0;0;0;0;0;1.45;18.6;9.3;-101.1124
"VLV26";"new";"alpes";845927;1902030;1996;735;7.748453807;22.14441774;0;0;0;0;0;1.85;19.55;9.8;-104.059
"VLV27";"new";"alpes";833962;1908987;1996;1000;7.591751863;22.84035562;0;0;0;0;0;0.45;18.35;8.3;-109.8051
"VLV28";"new";"alpes";847200;1900771;1996;880;7.264054648;25.27880141;0;0;0;0;0;1.65;19.2;9.5;-98.26727
"VLV29";"new";"alpes";854621;1894207;1996;900;7.048994975;17.92037109;0;0;0;0;0;1.55;18.45;9.25;-100.18
"VLV30";"new";"alpes";886938;1909217;1996;1100;6.728643216;15.62357241;0;0;0;0;0;1.85;19.4;9.95;-86.3223
"VLV31";"new";"alpes";877614;1906044;1996;1290;6.730050251;17.8040201;1;0;0;0;0;-0.15;17.05;7.55;-93.09015
"VLV32";"new";"alpes";857946;1893352;1996;835;7.574847924;19.48182087;0;0;0;0;0;2.4;19.35;10.2;-109.1482
"VLV33";"new";"alpes";875513;1905520;1996;980;6.910076699;21.18504286;0;0;0;0;0;-0.25;16.85;7.35;-94.27423
"VLV34";"new";"alpes";857018;1897435;1996;855;6.751884422;23.27085427;0;0;0;0;0;1.85;18.9;9.65;-106.3313
"VLV35";"new";"alpes";857563;1905405;1996;970;7.089428625;23.66520101;0;0;0;0;0;0.95;18.05;8.75;-100.9453
"VLV37";"new";"alpes";857224;1899368;1996;865;6.688885604;24.24321608;0;0;0;0;0;1.65;18.7;9.45;-104.9811
"VM124";"new";"vosges";928105;2315550;1987;540;5.956792893;11.65403943;0;0;0;0;0;-0.2;17.05;8.3;-15.73353
"VM212";"new";"vosges";927290;2314245;1990;550;6.028849605;10.11001436;0;0;0;0;0;-0.1;17.3;8.5;-14.07104
"VM236";"new";"vosges";931345;2317470;1991;550;5.507781965;11.39569275;1;0;0;0;0;-0.5;16.7;7.95;3.865433
"VM239";"new";"vosges";931345;2317470;1992;770;5.498268369;11.85872218;1;0;0;0;0;-0.5;16.7;7.95;3.865433
